block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
12997936,0.00124550,0.00000000,0.00124550,2844.62602205,27,0.00123450,0x74ddd85389f4fd0069c922273498b4e28cdc9ccc|0x262899ce28be94b7e8ddcc955dd1253538bef3bd|0xca7ec5099d0381a120459b4ae51c8c8bda618f46,
12997937,0.00001000,0.00000000,0.00001000,2844.62603205,28,0.00001000,0xf0615906491bad3ecfb38194f32818ffe0590593,
12997938,0.00143700,0.00000000,0.00143700,2844.62746905,30,0.00133700,0x0eb01f9c57a99f9936b0992eb16cc7853cbe9739|0xbeff808b481922fd3bc1aca39cbb9e1aaee6010c,
12997940,0.00226435,0.00000000,0.00226435,2844.62973340,31,0.00226435,0x02e80e5a7addffa0d1a3d375d575cbbfc946ed04,
12997942,0.01010000,0.00000000,0.01010000,2844.63983340,33,0.01000000,0x792eb5014b9187e1026310384259fb844144f467|0x7681ed0bbbcd36b55d98d911f97ccc0ad2eb2174,
12997946,0.00135303,0.00000000,0.00135303,2844.64118643,35,0.00100000,0x070dd7b81dee74e311ad5510a73baf8eb229b508|0x41584d0170d0d56373975c1e1b63c801a76db026,
12997947,0.00480518,0.00000000,0.00480518,2844.64599161,38,0.00311518,0x5d63d85e8473ef867deb5dc3f5b3384b5c78bccd|0x14160e5033007c11557896cab0eb93000395151f|0xfc5f1d0b17c09c88078149e4fa150a9018bec7ef,
12997948,0.00000100,0.00000000,0.00000100,2844.64599261,39,0.00000100,0xc782ed85d4ae1015940e1e9e877e51aa2b14b5db,
12997949,0.00111000,0.00000000,0.00111000,2844.64710261,42,0.00100000,0x488f6dd59805737d6bfa49e9cd532b77ee814d71|0x6e7a256bdab8123e4675af816424756cd589a025|0x24a33f1025338b2e7801be8e5cf77bb28a4536a7,
12997950,0.00011390,0.00000000,0.00011390,2844.64721651,44,0.00010000,0x00795faa9be91af7fad910d72bc5bb1f120b544b|0xbbf87fb68acd6fd510d891e4ef2ead452e1f7f66,
12997952,0.00044000,0.00000000,0.00044000,2844.64765651,45,0.00044000,0x94eb0b9151c4634854a2abe9819dd0419377e147,
12997953,0.00010000,0.00000000,0.00010000,2844.64775651,46,0.00010000,0xca6c4f677a12c52f86c2bb6f835004c6ac86c264,
12997954,0.00191600,0.00000000,0.00191600,2844.64967251,49,0.00133700,0x4154a12fe88d0f3667c24b0e676b92cb29f15d67|0x10f374bc9e1265322dc0e3760b22b1f2a9a51f0a|0x60ba6be9b4d58e5d0fb72f3e8fc41e131aebf9b5|0xca3d1d06e87822102a0d1b12d672ac482f5bee15,
12997958,0.00020000,0.00000000,0.00020000,2844.64987251,51,0.00010000,0xb3a3f671fbe02d33f150a8dc1c25684a8a4766ea|0xab7ddd917a3250e87611b145945113e2e94683f7,
12997959,0.00109298,0.00000000,0.00109298,2844.65096548,54,0.00100000,0x7f9dd69ad34a58d91a504cb1bfa02ec00a928487|0x053094decb51e6ebc09cd88685028a86fefb748e|0xfe9c81f9b9ea46c0dc83c430af0cbce4ef9e2ad3|0x0919d2c1c6847d03bf93fdf1c2572a1b272fc674,
12997962,0.00010000,0.00000000,0.00010000,2844.65106548,55,0.00010000,0xb92b08fa479524b955865a34efa95fd6879aa89c,
12997966,0.01210100,0.00000000,0.01210100,2844.66316648,60,0.01000000,0x2376f3371864d37350988b156f6ca7c1f376003c|0x3d1a59e44e53ef52617d43a81bbe9fabc9f25a7a|0x627f8ce89f6d9433bbe1bdddca0780c25948dcfa|0x9380e023fafcaacabd62db4006a7226641fe7bbd|0x8d9dd0164ec54555f38fc5032af8eb694d199881,
