block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
5696691,1.49960000,0.00000000,1.49960000,217.44320546,282,1.49960000,0x1426ab569e6548b25de9192d4d3ef9e5139ac0d5,
5696693,1.43960000,0.00000000,1.43960000,218.88280546,283,1.43960000,0x22cf300c87bea0f38bd3d0f4e6a2bfd4b4339aae,
5696695,3.05380000,0.00000000,3.05380000,221.93660546,285,1.99960000,0x5cbd8dc45b67e8d14ec33a4927c6cb90b3414269|0x36bf0d2a17d03b7835846c7369ea460f9f8dccd5,
5696697,1.45600000,0.00000000,1.45600000,223.39260546,286,1.45600000,0x0ac8b6ae64c62b7c705e25636ea8f6f318be734f,
5696741,4.53950000,0.00000000,4.53950000,227.93210546,288,2.45460000,0xb041bed0a08fca56b49eacd0c60cba6be7c8a979|0xef855e39f632eec631e8b29433f7ce7e12250b42,
5696748,1.42440000,0.00000000,1.42440000,229.35650546,289,1.42440000,0x5ea1772bd269ace7d615587843f45bf5c147deae,
5696755,1.71460000,0.00000000,1.71460000,231.07110546,290,1.71460000,0x6658dba2a14a6c98471d2b31882b3e4feb63c20a,
5696756,3.99960000,0.00000000,3.99960000,235.07070546,291,3.99960000,0xa157de71c66f1ec505173e660ac359e9e3394cff,
5696760,1.10800000,0.00000000,1.10800000,236.17870546,292,1.10800000,0xe23bfeaa489267775a8956d1f9ec4f9226947786,
5696764,4.99460000,0.00000000,4.99460000,241.17330546,293,4.99460000,0xa0054ac580f96d5dc296f04941bc5a660dee95ae,
5696844,1.72420000,0.00000000,1.72420000,242.89750546,294,1.72420000,0x80963bc14d7f6244f835afc49dfec5ebca04fe11,
5696845,3.78400000,0.00000000,3.78400000,246.68150546,296,1.98950000,0x876fa6e0abe5b4bb646dbb5c8303f07d01c950b1|0x53dea29542ed25f8a5e6649566152d7782419624,
5696846,2.39950000,0.00000000,2.39950000,249.08100546,297,2.39950000,0x8521783b1ca99d5c59d814d341f1100c95b66d18,
5696850,1.03260000,0.00000000,1.03260000,250.11360546,298,1.03260000,0x954d7f8cbbf8d92a8714ae07a21a44e127c4c667,
5696851,1.47950000,0.00000000,1.47950000,251.59310546,299,1.47950000,0x192218b584fd2a3214d1d317b0c9e84a520692c8,
