block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
9007500,0.00000000,0.04800000,-0.04800000,0.02653823,93,0.04800000,,0x8676c91f67b8f596914167ea290f41f010dfa9af
9396462,0.00000000,0.00100000,-0.00100000,0.02553823,94,0.00100000,,0x598ddabb676bd305fa1f20349fe648919bf542e5
9447082,0.07635380,0.00000000,0.07635380,0.10189203,95,0.07635380,0xd8a83b72377476d0a66683cde20a8aad0b628713,
9447113,0.00000000,0.00100000,-0.00100000,0.10089203,95,0.00100000,,0x8d1ac8ab5a2e343fd23f6383a05a991122e24248
9447115,0.00000000,0.00100000,-0.00100000,0.09989203,95,0.00100000,,0x1063566cd7de8c6631a889c67cc7250030857452
9447119,0.00000000,0.00100000,-0.00100000,0.09889203,95,0.00100000,,0x70aa277f202cbf2c7b13d54cb6fbca33fa0ad06e
9447123,0.00000000,0.00100000,-0.00100000,0.09789203,95,0.00100000,,0x42edbfa70791ab258fb9c3fec7ca2ebeb90b9ccf
9447127,0.00000000,0.00100000,-0.00100000,0.09689203,95,0.00100000,,0x227bebc4f942b5935308313fffd7e2041a7169e5
9447129,0.00000000,0.00100000,-0.00100000,0.09589203,96,0.00100000,,0xaf6faeba49f9796d1a639fe6546018bc0f3e591f
9454183,0.00000000,0.00100000,-0.00100000,0.09489203,96,0.00100000,,0x598ddabb676bd305fa1f20349fe648919bf542e5
9466439,0.00000000,0.06000000,-0.06000000,0.03489203,97,0.06000000,,0x1b6719bdb775919eaf0d322af48ac42aaa2f06ee
9485920,0.00000000,0.00100000,-0.00100000,0.03389203,98,0.00100000,,0xd436558120d9bf0a47267806961d146f41dc44f3
10054980,0.00000000,0.00004000,-0.00004000,0.03385203,98,0.00001000,,0x70aa277f202cbf2c7b13d54cb6fbca33fa0ad06e
10055041,0.00050000,0.00000000,0.00050000,0.03435203,98,0.00050000,0x70aa277f202cbf2c7b13d54cb6fbca33fa0ad06e,
10055043,0.00000000,0.00001000,-0.00001000,0.03434203,98,0.00001000,,0x70aa277f202cbf2c7b13d54cb6fbca33fa0ad06e
10055053,0.00000000,0.00001000,-0.00001000,0.03433203,98,0.00001000,,0x70aa277f202cbf2c7b13d54cb6fbca33fa0ad06e
10073486,0.00030000,0.00000000,0.00030000,0.03463203,98,0.00030000,0x42edbfa70791ab258fb9c3fec7ca2ebeb90b9ccf,
10073501,0.00030000,0.00000000,0.00030000,0.03493203,98,0.00030000,0xaf6faeba49f9796d1a639fe6546018bc0f3e591f,
10073502,0.00040000,0.00000000,0.00040000,0.03533203,98,0.00040000,0x227bebc4f942b5935308313fffd7e2041a7169e5,
10094503,0.00200000,0.00000000,0.00200000,0.03733203,99,0.00200000,0xca467c6bb6393681bce8287db2efd7487652f508,
10412117,0.00570000,0.00000000,0.00570000,0.04303203,100,0.00570000,0xfb0de01c6e805910e408470180b99b3b6f454872,
11366328,0.01867430,0.00000000,0.01867430,0.06170633,101,0.01867430,0xcdff68f58470e19c1d77643e864a9d4437754db4,
11390450,0.00000000,0.01900000,-0.01900000,0.04270633,102,0.01900000,,0xfbc07e644a08ae2738c0eafa3f375fefd171a3bc
11451417,0.52893800,0.00000000,0.52893800,0.57164433,103,0.52893800,0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,
11451448,0.00000000,0.51918840,-0.51918840,0.05245593,104,0.51918840,,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
11468640,0.06547200,0.00000000,0.06547200,0.11792793,105,0.06547200,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,
11468655,0.34388929,0.00000000,0.34388929,0.46181723,105,0.34388929,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,
11468671,0.00000000,0.39985418,-0.39985418,0.06196305,106,0.39985418,,0xe1855bc1b297dec3eadda7e4fdaefe1c2232f09f
11504108,1.32877738,0.00000000,1.32877738,1.39074043,107,1.32877738,0xc9610be2843f1618edfedd0860dc43551c727061,
11504153,0.00000000,1.00000000,-1.00000000,0.39074043,107,1.00000000,,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
11504163,0.02651403,0.00000000,0.02651403,0.41725446,107,0.02651403,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,
11504803,0.98044598,0.00000000,0.98044598,1.39770044,107,0.98044598,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,
11506946,0.00000000,1.30552843,-1.30552843,0.09217201,108,1.30552843,,0x960e9715c01830de15fb1b86263a5b7911a56a19
11516910,0.05300000,0.00000000,0.05300000,0.14517201,108,0.05300000,0xc9610be2843f1618edfedd0860dc43551c727061,
11516935,0.00000000,0.04600000,-0.04600000,0.09917201,109,0.04600000,,0x689ebdcbb756575059775fee98ffbdfbf54df7fb
23168233,0.00000000,0.00038034,-0.00038034,0.09879167,110,0.00038034,,0xa809b2a03729542fb6b14bf42dca048836d51fd1
