block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
1343368,3.00000000,0.00000000,3.00000000,3.00000000,1,3.00000000
4387253,0.00001000,0.00000000,0.00001000,3.00001000,2,0.00001000
