block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
4238728,2.00000000,0.00000000,2.00000000,2.00000000,1,2.00000000
4240936,0.00000000,2.00000000,-2.00000000,0.00000000,2,1.00000000
