block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
3591747,5.00000000,0.00000000,5.00000000,5.00000000,1,5.00000000
3591760,1.00000000,0.00572459,0.99427541,5.99427541,2,1.00000000
3591776,0.10000000,0.00582459,0.09417541,6.08845082,2,0.10000000
3591791,0.10000000,0.00582459,0.09417541,6.18262623,2,0.10000000
3591797,0.00000000,0.10102041,-0.10102041,6.08160582,2,0.10102041
3591810,0.00000000,4.99315500,-4.99315500,1.08845082,2,4.99315500
