block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
1299220,2.01000000,0.02010000,1.98990000,1.98990000,1,2.01000000
1299234,0.00000000,1.98990000,-1.98990000,-0.00000000,1,1.98990000
