block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
2724228,110.00000000,0.00000000,110.00000000,110.00000000,1,110.00000000
2728949,100.00000000,210.00000000,-110.00000000,0.00000000,2,210.00000000
