block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx
1304900,1.00000000,0.00000000,1.00000000,1.00000000,1,1.00000000
1304916,2.00000000,2.00000000,0.00000000,1.00000000,2,2.00000000
1305008,3.00000000,0.00000000,3.00000000,4.00000000,3,3.00000000
1305015,1.00000000,4.00000000,-3.00000000,1.00000000,3,4.00000000
1305027,0.00000000,1.00000000,-1.00000000,0.00000000,3,1.00000000
